p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.6127187242813278e-9,1.4951573119462085,0.5,0.026,4.776833643603552e-5,BM & Prog.,TPRG1-AS2
3.028676165572471e-9,1.4928591253249706,0.5,0.026,5.537328633516149e-5,BM & Prog.,CCDC191
3.1557080755884346e-9,0.8370109886210736,0.25,0.007,5.769581074598335e-5,BM & Prog.,APBA1
3.197623415855726e-9,0.8489343343287565,0.25,0.007,5.846214891209024e-5,BM & Prog.,ANKRD26P1
3.2400805213827346e-9,0.8595121680912823,0.25,0.007,5.9238392172440536e-5,BM & Prog.,ZWINT
3.2400806187315054e-9,0.8386897431525663,0.25,0.007,5.923839395226812e-5,BM & Prog.,CXCR1
3.2400806187315054e-9,0.8357328169611833,0.25,0.007,5.923839395226812e-5,BM & Prog.,IL34
3.454750542487381e-9,2.468930852289786,0.5,0.027,6.316320416829679e-5,BM & Prog.,PIPSL
4.036062723339747e-9,1.1722660356429482,0.25,0.007,7.37913347708206e-5,BM & Prog.,DDO
4.036062956879136e-9,1.1698145208102118,0.25,0.007,7.379133904062125e-5,BM & Prog.,HOXB7
4.088633566848382e-9,1.1698329640387881,0.25,0.007,7.475248750268897e-5,BM & Prog.,C2orf83
4.228401991867155e-9,2.169524867321453,0.75,0.06,7.73078736173072e-5,BM & Prog.,CHIAP2
4.549117876708181e-9,2.57116678255804,1,0.111,8.317152213985566e-5,BM & Prog.,NOS1
4.77597490403824e-9,1.2532078175668842,0.5,0.026,8.731914917053113e-5,BM & Prog.,LINC00520
5.2270523712616995e-9,1.9150061101030493,0.5,0.027,9.556619850377765e-5,BM & Prog.,TUNAR
5.359879017178256e-9,0.8292361001969389,0.25,0.007,9.799466807107005e-5,BM & Prog.,ZNF717
5.359879169837279e-9,0.8603827783463738,0.25,0.007,9.799467086213498e-5,BM & Prog.,CDH12
5.499309093686869e-9,0.8228168973207645,0.25,0.007,1.0054386815987703e-4,BM & Prog.,HJURP
5.715092522355087e-9,0.826147745736142,0.25,0.007,1.0448903658621806e-4,BM & Prog.,CDH17
6.158412742316086e-9,1.4079591720521796,0.25,0.007,1.1259426016776499e-4,BM & Prog.,MEGF10
6.236714899233972e-9,1.160619337841506,0.25,0.007,1.1402585850269471e-4,BM & Prog.,CNTNAP3B
6.727269193426334e-9,1.1594898963328037,0.25,0.007,1.2299466266341367e-4,BM & Prog.,TFAP2B
7.856097018050365e-9,1.9242246992564311,0.5,0.027,1.4363302178101482e-4,BM & Prog.,FUT6
