p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.4089046348140422e-90,0.4841029278994071,0.991,0.959,6.232500343830513e-86,0,RPS24
6.492667393488918e-88,-1.6507390441367042,0.042,0.252,1.1870543795515788e-83,0,CD68
8.465178223386053e-88,-1.8823731856716912,0.09,0.316,1.547688534581672e-83,0,GSN
3.7885826026119637e-87,0.9922595138697673,0.368,0.146,6.926665572355453e-83,0,FAM102A
4.716797902419847e-87,-1.578044212868342,0.175,0.415,8.623721604994206e-83,0,HYDIN
1.2016631325918843e-86,0.6611474146620719,0.84,0.597,2.197000705317742e-82,0,PTPRC
5.750718843442416e-86,-1.6970925478250933,0.293,0.523,1.0514039261465769e-81,0,DDHD1
2.917785569931174e-85,-1.4460734125467163,0.152,0.392,5.334587357505165e-81,0,MCFD2
1.509054135321587e-84,0.5936273912872205,0.941,0.862,2.7590036756084577e-80,0,RPL35
1.6768501728519118e-84,-1.6420415188257893,0.099,0.323,3.0657851710251503e-80,0,SAA1
2.343649353940999e-84,0.5861127263641261,0.944,0.883,4.2848941138103285e-80,0,RPL4
4.771676656594595e-83,-1.7124106709844362,0.361,0.543,8.724056431251898e-79,0,TYROBP
8.201528777145814e-82,0.9421333505849583,0.441,0.215,1.499485506325569e-77,0,RPS26
4.6127574623103015e-81,0.8624480982268092,0.492,0.248,8.433504468341925e-77,0,LCK
6.128058526285974e-81,-1.5598707656444888,0.087,0.301,1.1203929403608646e-76,0,NXNL2
8.167191331685007e-81,0.7134954350523581,0.742,0.496,1.4932075911719697e-76,0,RAC2
1.2754471468315843e-80,0.7857062990889085,0.575,0.326,2.3319000185521855e-76,0,EVL
2.9404209605532576e-80,-1.454157437396465,0.096,0.315,5.375971642179521e-76,0,SBF2-AS1
3.0988747106886655e-80,-1.4689922830151154,0.044,0.242,5.665672633552087e-76,0,TCF4
1.9196306917170687e-78,0.7591689722691584,0.644,0.394,3.5096607936663167e-74,0,ETS1
1.7599384052329524e-76,-1.5519858630274799,0.128,0.344,3.217695386287407e-72,0,XRCC2
1.9896065986490933e-76,-1.0024441824486985,0.026,0.21,3.637597744310137e-72,0,CTBP2
6.523935010072389e-76,1.1109020161562466,0.375,0.164,1.192771037891535e-71,0,CD8A
7.623136236121794e-76,0.5187265906368514,0.967,0.913,1.3937379980501476e-71,0,RPS13
9.927762145758114e-76,-1.6690682670648085,0.21,0.427,1.815092753108956e-71,0,HCG18
2.236567672287538e-75,0.8544467789920775,0.447,0.224,4.0891166752433056e-71,0,EMB
2.8505100442337377e-75,0.6975543338018726,0.717,0.472,5.211587513872543e-71,0,PTPRCAP
7.814403595629582e-75,-1.0568614392631883,0.04,0.228,1.4287074093889565e-70,0,SWAP70
1.1275651575413018e-74,0.9903991843508633,0.415,0.198,2.061527377532762e-70,0,ITM2A
2.3368872893411165e-74,0.7400484236795788,0.776,0.602,4.272531031102363e-70,0,EEF1B2
1.2434066346009643e-73,0.5168810544766345,0.963,0.913,2.273320350040943e-69,0,RPL5
1.8709301953137887e-73,-1.6557602273268612,0.027,0.2,3.4206216760922e-69,0,MAFB
3.110083250113201e-73,-1.896829194149046,0.227,0.445,5.686165206181965e-69,0,ASTN2
6.369963610976082e-73,0.5552548358222094,0.945,0.887,1.164620446994757e-68,0,RPL12
1.6552078237169997e-72,-1.6967857117649148,0.207,0.419,3.0262164641017904e-68,0,ACADSB
7.389572440809422e-72,-1.8687445569927994,0.778,0.85,1.3510355293531868e-67,0,FTL
8.837800439708021e-72,-1.1404323759754937,0.231,0.458,1.6158150543918174e-67,0,CD63
1.7392528079875084e-71,-1.3581885416961237,0.047,0.229,3.179875908843562e-67,0,SPI1
2.9514114077120837e-71,0.7228299264342404,0.672,0.446,5.3960654767200026e-67,0,CD53
3.937407692862672e-71,0.8286001761098236,0.554,0.332,7.198762484860824e-67,0,STK17B
1.2961500332284435e-70,0.8667639654543458,0.421,0.208,2.3697511057515631e-66,0,GOLGA8A
8.094662642008985e-70,-1.443423569777383,0.026,0.192,1.4799471708385026e-65,0,AIF1
2.621869276655894e-69,0.582260923201781,0.841,0.683,4.793563598509971e-65,0,DDX5
7.895831407697561e-69,-1.3442028085550937,0.161,0.371,1.4435948562693452e-64,0,ZNF37A
1.8319953307995037e-68,-1.3159583976619897,0.129,0.335,3.349437063300733e-64,0,NPC2
2.0425599881680817e-68,-1.2806951853025148,0.079,0.271,3.734412426367704e-64,0,LINC00547
2.1483899128285074e-68,0.5107655623529381,0.939,0.876,3.92790127762436e-64,0,PABPC1
2.3772365171289954e-68,-1.021803709704429,0.025,0.19,4.346301524266942e-64,0,LYN
3.5339661343414185e-68,-1.511172325202422,0.223,0.42,6.461150283416415e-64,0,FCER1G
4.025517470221719e-68,0.6328294220107269,0.881,0.766,7.359853590806368e-64,0,RPL36AL
4.371932946689982e-68,0.8694683675683164,0.383,0.177,7.993205006433294e-64,0,MIAT
2.6284625682444478e-67,0.4358341241541632,0.992,0.964,4.805618113521324e-63,0,RPL18A
2.8477641466199234e-67,-1.430808514009731,0.033,0.199,5.206567189265206e-63,0,CYBB
2.9990433716869197e-67,-2.47008915710465,0.123,0.315,5.483150996455195e-63,0,LYZ
3.8240191816785034e-67,-1.1778615559570618,0.032,0.2,6.991454269862808e-63,0,KCTD12
