p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.589634918184649e-10,-0.35786134673529896,0.14,0.219,1.3643127728928726e-5,Endocardial Cell,Zfp131
8.305258901842325e-10,2.9404137611256305,0.159,0.104,1.4929533401951764e-5,Endocardial Cell,Pdpn
8.423842218975148e-10,-2.4927331930849257,0.169,0.252,1.5142698772829726e-5,Endocardial Cell,Dnajc15
9.077427641650614e-10,-8.441797788631243,0.879,0.906,1.6317583928631142e-5,Endocardial Cell,Gng5
9.228204662706453e-10,-0.5513001135781397,0.514,0.59,1.658862070168112e-5,Endocardial Cell,Mrps24
9.228347290844965e-10,-4.130870471827649,0.222,0.309,1.658887709002291e-5,Endocardial Cell,Anxa4
9.435887690012395e-10,0.32923254015239667,0.198,0.133,1.696195171156628e-5,Endocardial Cell,Stim2
9.792931919110198e-10,-0.2760883348900184,0.214,0.3,1.7603774417792494e-5,Endocardial Cell,Rab9
9.84565176071827e-10,-50.16134631771436,0.993,0.986,1.7698543605067165e-5,Endocardial Cell,Rps27a
9.995941581464677e-10,-0.5373172953060634,0.55,0.63,1.7968704586840903e-5,Endocardial Cell,Uqcrc1
1.1011292197403903e-9,-0.27254229472505637,0.127,0.204,1.9793898854053256e-5,Endocardial Cell,Ryk
1.1104758634667183e-9,-0.7853776864809828,0.14,0.086,1.9961914121677727e-5,Endocardial Cell,Evl
1.1307760977427927e-9,0.2623690358699059,0.25,0.177,2.0326831133024442e-5,Endocardial Cell,Xiap
1.158324442156596e-9,-3.5428997316291753,0.457,0.547,2.082204017220697e-5,Endocardial Cell,Ap2s1
1.2070070800714065e-9,-0.3046123821467551,0.166,0.247,2.1697159271363604e-5,Endocardial Cell,Wipi1
1.21288121986339e-9,0.7380203508291499,0.454,0.382,2.18027528082643e-5,Endocardial Cell,Spag9
1.2157413177855875e-9,-0.2926945853403652,0.173,0.254,2.185416592851372e-5,Endocardial Cell,Ccdc127
1.2276468411986964e-9,-5.921548651873264,0.376,0.462,2.2068179617387766e-5,Endocardial Cell,Socs2
1.2486863939660914e-9,-332.29278345538285,0.193,0.259,2.244638661793446e-5,Endocardial Cell,Cxcl1
1.2537123223792574e-9,-0.820426994978602,0.598,0.667,2.2536732707089533e-5,Endocardial Cell,Med28
1.2740352440535204e-9,5.43203823448658,0.066,0.131,2.2902057547106083e-5,Endocardial Cell,Ogfrl1
1.3236872280441884e-9,-1.9527974942372661,0.063,0.126,2.379460161132233e-5,Endocardial Cell,Rogdi
1.3423079436646798e-9,-11.128532111561608,0.098,0.166,2.4129327595316284e-5,Endocardial Cell,Rgs10
1.3494473058138142e-9,-0.9577284758962961,0.27,0.356,2.4257664769309124e-5,Endocardial Cell,Bloc1s1
1.4726066228426132e-9,1.966469993035356,0.356,0.286,2.6471576652218815e-5,Endocardial Cell,Stt3b
1.4924472177438098e-9,-6.151748150898923,0.856,0.892,2.6828231186162727e-5,Endocardial Cell,Hnrnpk
1.5928994492787417e-9,1.024818922897838,0.49,0.419,2.863396050023466e-5,Endocardial Cell,Slc50a1
1.692751848668967e-9,-0.30815680259037914,0.19,0.274,3.0428907231673352e-5,Endocardial Cell,Fdx1l
