p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,-2.135750428233699,0.839,0.901,0,CH,CYBA
0,-2.4923152790204472,0.657,0.821,0,CH,LAPTM5
0,-2.6785557649720277,0.712,0.884,0,CH,SRGN
0,-3.1077773725017623,0.701,0.796,0,CH,HLA-DQB1
0,-3.5672965512010806,0.752,0.837,0,CH,HLA-DRB5
0,-4.575977304041857,0.761,0.851,0,CH,HLA-DPA1
0,-4.606367893281363,0.827,0.898,0,CH,CD74
0,-4.835309910984653,0.791,0.897,0,CH,HLA-DRB1
0,-4.90741665343751,0.827,0.888,0,CH,HLA-DRA
5.781141880507975e-308,-1.0793547800496284,0.985,0.986,1.1562283761015949e-304,CH,HLA-A
3.5077541997799385e-307,0.8229698112728504,0.817,0.49,7.015508399559877e-304,CH,MYO1D
5.546641355077795e-306,0.964445615192956,0.779,0.388,1.1093282710155591e-302,CH,FMO2
3.2335460957214867e-305,0.8146342129650828,0.959,0.66,6.467092191442974e-302,CH,SPARCL1
4.795503085815723e-305,0.8967749315862381,0.768,0.389,9.591006171631445e-302,CH,MBNL1-AS1
4.318920918338403e-304,0.6891572431454431,0.816,0.444,8.637841836676806e-301,CH,NET1
4.425267683575193e-304,0.3469703657917559,0.714,0.327,8.850535367150386e-301,CH,PDGFRL
5.0406424977118054e-304,0.49787040039148606,0.74,0.291,1.0081284995423612e-300,CH,AKR1C2
8.710438611907192e-302,-1.0925074218524555,1,0.998,1.7420877223814384e-298,CH,TMSB4X
4.993191364908291e-300,0.7546822266499904,0.95,0.561,9.986382729816581e-297,CH,NNMT
1.274251511599317e-296,0.3677038926141698,0.677,0.205,2.548503023198634e-293,CH,TMEM30B
1.5444081296354908e-293,-1.8957568091164132,0.737,0.78,3.0888162592709816e-290,CH,NR4A2
1.7588015245389947e-291,0.8206767393417012,0.855,0.532,3.517603049077989e-288,CH,GMDS
4.3766197658548773e-290,0.8464292741755013,0.819,0.448,8.753239531709754e-287,CH,TMEM47
5.888137497978012e-288,0.4948247192309366,0.79,0.359,1.1776274995956023e-284,CH,INMT
8.148918117259547e-287,0.5092067329938617,0.881,0.489,1.6297836234519094e-283,CH,OMD
2.655886321920272e-286,0.9137320909581481,0.984,0.832,5.311772643840544e-283,CH,GSN
6.261168049537766e-286,1.2654818837000243,0.846,0.537,1.2522336099075532e-282,CH,COL3A1
4.451186320083021e-285,0.588861457278925,0.809,0.404,8.902372640166043e-282,CH,MT1E
8.557883101588499e-285,-3.9326662780000703,0.736,0.814,1.7115766203176997e-281,CH,HLA-DPB1
1.0002877002701496e-284,0.44806452560134047,0.802,0.427,2.0005754005402993e-281,CH,CTSK
5.098339494615454e-284,-1.5319105153347974,0.423,0.633,1.0196678989230909e-280,CH,GPR183
3.2547008114851855e-281,0.9976299563811568,0.694,0.233,6.509401622970371e-278,CH,ACTG2
5.899240421859713e-280,0.4120591554144497,0.683,0.227,1.1798480843719425e-276,CH,PHGDH
8.051583709248726e-279,-1.7253286672390469,0.654,0.79,1.610316741849745e-275,CH,TXNIP
1.3119502470435966e-278,0.8438532190912769,0.74,0.316,2.6239004940871934e-275,CH,EFHD1
1.4511317606819445e-278,0.386389825009825,0.677,0.254,2.902263521363889e-275,CH,F3
2.2377906602226559e-277,0.402611614998398,0.78,0.462,4.4755813204453117e-274,CH,MMP23B
2.3724187615132292e-276,0.3258334602940145,0.732,0.284,4.744837523026458e-273,CH,LRRC17
1.1757363483371705e-274,0.6313926425713505,0.934,0.654,2.351472696674341e-271,CH,LTBP4
2.1075314201656746e-274,0.5355281115540182,0.735,0.324,4.215062840331349e-271,CH,PDGFRA
5.882196396009058e-274,0.41913007373670685,0.675,0.253,1.1764392792018116e-270,CH,CLMP
2.6233692142224192e-273,0.7117314728383937,0.99,0.755,5.246738428444839e-270,CH,FN1
4.250084298656968e-273,0.2890134134944667,0.816,0.516,8.500168597313936e-270,CH,MSMO1
6.670788255386047e-273,0.8805838845579139,0.877,0.603,1.3341576510772094e-269,CH,LTBP2
1.132593697051897e-271,0.5639372270747641,0.725,0.272,2.2651873941037942e-268,CH,ANGPT1
2.6018883362781365e-270,0.794591065411383,0.975,0.813,5.203776672556273e-267,CH,A2M
1.4337561862504413e-269,0.6039432279188139,0.712,0.287,2.8675123725008827e-266,CH,THSD4
2.040608087149371e-269,-1.6605260115992915,0.634,0.73,4.081216174298742e-266,CH,GMFG
5.3963697249388034e-269,0.8448614996916457,0.737,0.31,1.0792739449877607e-265,CH,SORBS2
6.568158660299446e-269,0.2996013978780318,0.709,0.32,1.313631732059889e-265,CH,SAMD11
1.0462108156498861e-268,0.7883030213222576,0.777,0.402,2.0924216312997723e-265,CH,INHBA
1.163962616721882e-268,0.49708946068712856,0.838,0.451,2.327925233443764e-265,CH,RCN3
1.8394673205281427e-268,-1.5902630002295406,0.823,0.892,3.6789346410562854e-265,CH,ZFP36L2
2.0143980680705594e-268,-2.1076626441668234,0.872,0.913,4.028796136141119e-265,CH,SAT1
2.9894070285296256e-267,-1.9481108030760368,0.473,0.659,5.978814057059251e-264,CH,PTPRC
6.624255318910792e-264,-0.9194556322424421,0.983,0.982,1.3248510637821585e-260,CH,HLA-C
1.3407874599196166e-262,-1.3161436567236193,0.959,0.966,2.6815749198392333e-259,CH,JUNB
2.0727607542296932e-262,0.7232128742983245,0.841,0.483,4.1455215084593866e-259,CH,CNN3
6.45146865480227e-262,-0.6715530104393456,0.295,0.536,1.290293730960454e-258,CH,MYO1F
