p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.839356415938246e-25,1.2576813249313505,0.667,0.226,1.675486536425161e-20,KLF4WTeYFPpos1,Gm6576
2.4209896050055454e-24,1.1918461067571844,0.607,0.191,6.946545473642411e-20,KLF4WTeYFPpos1,Tomm6
8.998194603231607e-24,1.1272038863745064,0.952,0.821,2.581851977505245e-19,KLF4WTeYFPpos1,Rps18-ps3
1.1510717606459814e-23,1.0834423412113097,0.464,0.112,3.3027702028215145e-19,KLF4WTeYFPpos1,Gm9844
1.4489544774968797e-23,0.6637873174769915,0.429,0.095,4.157485082281797e-19,KLF4WTeYFPpos1,Gm5160
1.5009707897086135e-23,0.3090639241633517,0.214,0.027,4.306735486910925e-19,KLF4WTeYFPpos1,Vps37c
3.219114308210467e-23,0.5450294931246749,0.298,0.05,9.236604684548294e-19,KLF4WTeYFPpos1,Rps2-ps6
4.048657310311145e-23,0.31379006114073904,0.155,0.015,1.1616812420475769e-18,KLF4WTeYFPpos1,Fam89b
5.686578363264444e-23,0.6392972216659869,0.845,0.331,1.631649929771467e-18,KLF4WTeYFPpos1,Cytl1
1.891812903515079e-22,1.0788034400390187,0.94,0.801,5.428178764055817e-18,KLF4WTeYFPpos1,Gm9493
1.3069551090673981e-21,0.6551872454693399,0.298,0.053,3.7500462944470854e-17,KLF4WTeYFPpos1,Gm5611
2.527632721138411e-21,0.3465495889717459,0.262,0.041,7.252536566762442e-17,KLF4WTeYFPpos1,Mre11a
1.85739512161662e-20,1.1423499710303244,0.952,0.865,5.329423822454568e-16,KLF4WTeYFPpos1,Gm11808
2.2769822780065258e-20,0.9716960581780718,0.988,0.918,6.533345250284125e-16,KLF4WTeYFPpos1,Rpl23a-ps3
5.905527236407158e-20,0.5229619421690862,0.345,0.072,1.6944729299423058e-15,KLF4WTeYFPpos1,Gm5426
1.6424950986853756e-19,0.2702549047728214,0.19,0.025,4.712811186657948e-15,KLF4WTeYFPpos1,Gm26601
1.693707176479953e-19,0.8949186641487783,0.94,0.847,4.859754001473929e-15,KLF4WTeYFPpos1,Rpl15
2.1146871128395392e-19,0.8363722985973234,0.619,0.206,6.06767173287049e-15,KLF4WTeYFPpos1,Gm7808
2.2107746306094734e-19,0.3272204398835833,0.202,0.029,6.343375647607762e-15,KLF4WTeYFPpos1,Gm5424
2.3776920832752037e-19,0.9163489241899967,0.726,0.299,6.822311894541542e-15,KLF4WTeYFPpos1,Polr2l
6.832905813491937e-19,1.0416769244394106,0.917,0.795,1.9605656650652415e-14,KLF4WTeYFPpos1,Rpl6l
1.1036902259865447e-18,0.9767291909830185,0.667,0.277,3.1668183654231926e-14,KLF4WTeYFPpos1,Usp50
1.6372757962408492e-18,-1.0215857267141306,0.952,0.991,4.6978354421538684e-14,KLF4WTeYFPpos1,Malat1
2.9381628915334535e-18,0.5028465769815474,0.238,0.041,8.430470784676938e-14,KLF4WTeYFPpos1,Gm8444
5.5905984431357675e-18,1.0585527458417956,0.81,0.522,1.6041104112889457e-13,KLF4WTeYFPpos1,Rpl7a-ps5
8.193772778089832e-18,1.0342784246864887,0.595,0.221,2.3510392232173157e-13,KLF4WTeYFPpos1,mt-Atp8
1.0443315097057664e-17,0.5687475147358971,0.417,0.109,2.9965004007987557e-13,KLF4WTeYFPpos1,Anxa11
1.320333518903689e-17,0.9596411428705056,0.976,0.926,3.788432965790355e-13,KLF4WTeYFPpos1,Gm8730
2.25025636241721e-17,0.8980617622384703,0.952,0.892,6.4566605806837e-13,KLF4WTeYFPpos1,Wdr89
8.031279073995722e-17,0.2683808335847716,0.226,0.039,2.3044149047015927e-12,KLF4WTeYFPpos1,Dynlt1c
2.4477911808938423e-16,0.7964432212544637,0.595,0.219,7.023447235338702e-12,KLF4WTeYFPpos1,Bloc1s1
2.9561900160026607e-16,0.8059687490042693,0.94,0.898,8.482196012916434e-12,KLF4WTeYFPpos1,Rpl9-ps6
4.559738640988828e-16,0.5015599860178366,0.274,0.059,1.3083258082589244e-11,KLF4WTeYFPpos1,Gm6793
1.0359698864590335e-15,0.42179907984026555,0.19,0.031,2.9725083952169046e-11,KLF4WTeYFPpos1,Ube2v1
1.3247508547933472e-15,1.2443924379632196,0.774,0.5,3.801107627658551e-11,KLF4WTeYFPpos1,Eno1
3.0965241360211498e-15,0.3400563020093228,0.25,0.05,8.884856703485485e-11,KLF4WTeYFPpos1,Spc24
6.5904692305037975e-15,0.26937453630318614,0.167,0.026,1.8910033363084547e-10,KLF4WTeYFPpos1,Acsf2
7.002374357483664e-15,1.1869187295165782,0.964,0.658,2.0091912743927877e-10,KLF4WTeYFPpos1,Serpine2
1.2812813478697126e-14,0.323255179673535,0.274,0.06,3.676380571442566e-10,KLF4WTeYFPpos1,Cox16
1.4229157334412025e-14,0.7913938360544269,0.488,0.164,4.082772113962842e-10,KLF4WTeYFPpos1,Gm17541
2.6801747440739293e-14,1.002268041170391,0.476,0.169,7.690225393171326e-10,KLF4WTeYFPpos1,Cox4i2
2.6890177412745972e-14,0.6100071471888397,0.381,0.11,7.715598605039202e-10,KLF4WTeYFPpos1,C330006A16Rik
5.992642538467089e-14,0.5816824302035835,0.274,0.065,1.7194689235623619e-9,KLF4WTeYFPpos1,Snhg9
8.191128401122264e-14,0.7252943532568126,0.988,0.882,2.350280472134011e-9,KLF4WTeYFPpos1,Gm9843
1.633390795833263e-13,0.4019898941957586,0.321,0.083,4.686688210484382e-9,KLF4WTeYFPpos1,Spag7
1.8518786138145402e-13,0.974681021075209,0.905,0.738,5.31359530661806e-9,KLF4WTeYFPpos1,Rpl27-ps3
3.412005150259508e-13,-0.5937495016052114,0.976,0.997,9.790066377639606e-9,KLF4WTeYFPpos1,mt-Co3
7.897740073225599e-13,0.33123531695254826,0.226,0.048,2.266098559210621e-8,KLF4WTeYFPpos1,Gm12355
1.1670704983297992e-12,0.4559416378923897,0.369,0.111,3.348675380857693e-8,KLF4WTeYFPpos1,Ass1
1.5658381279335852e-12,0.5657742646993564,0.476,0.166,4.492859340479836e-8,KLF4WTeYFPpos1,Gm10053
2.5544132359517373e-12,0.5804718172160177,0.988,0.984,7.32937789791632e-8,KLF4WTeYFPpos1,Rps29
2.8438119524616734e-12,-1.1887472454130235,0.679,0.273,8.159749635198279e-8,KLF4WTeYFPpos1,Ibsp
4.0343201856106446e-12,0.8502392447090124,0.762,0.439,1.1575674908572623e-7,KLF4WTeYFPpos1,Emd
